date,股票代码,open,close,high,low,volume,money,振幅,涨跌幅,涨跌额,turnover
2024-06-03,600410,4.44,4.29,4.45,4.24,146425,63440342.0,4.72,-3.6,-0.16,1.34
2024-06-04,600410,4.33,4.13,4.33,4.06,199569,82698002.0,6.29,-3.73,-0.16,1.82
2024-06-05,600410,4.13,4.12,4.17,4.09,121715,50497489.0,1.94,-0.24,-0.01,1.11
2024-06-06,600410,4.11,3.86,4.16,3.79,314582,123395869.0,8.98,-6.31,-0.26,2.87
2024-06-07,600410,3.91,3.97,3.99,3.89,166984,66089146.0,2.59,2.85,0.11,1.52
2024-06-11,600410,3.97,4.04,4.06,3.89,113585,45385293.0,4.28,1.76,0.07,1.04
2024-06-12,600410,4.06,4.07,4.11,4.04,88008,35990198.0,1.73,0.74,0.03,0.8
2024-06-13,600410,4.09,4.08,4.12,4.04,92814,37994957.0,1.97,0.25,0.01,0.85
2024-06-14,600410,4.1,4.1,4.12,4.04,84511,34546024.0,1.96,0.49,0.02,0.77
2024-06-17,600410,4.08,4.05,4.11,4.02,100387,40893262.0,2.2,-1.22,-0.05,0.92
2024-06-18,600410,4.05,4.18,4.18,4.02,119296,49508383.0,3.95,3.21,0.13,1.09
2024-06-19,600410,4.22,4.15,4.24,4.14,83463,34958433.0,2.39,-0.72,-0.03,0.76
2024-06-20,600410,4.15,4.0,4.17,3.99,109219,44512886.0,4.34,-3.61,-0.15,1.0
2024-06-21,600410,4.0,3.98,4.04,3.95,87302,34907392.0,2.25,-0.5,-0.02,0.8
2024-06-24,600410,3.96,3.82,3.96,3.79,127398,49282190.0,4.27,-4.02,-0.16,1.16
2024-06-25,600410,3.8,3.74,3.88,3.7,137117,51931784.0,4.71,-2.09,-0.08,1.25
2024-06-26,600410,3.72,3.98,3.99,3.69,156158,60521796.0,8.02,6.42,0.24,1.42
2024-06-27,600410,3.99,3.9,4.03,3.89,116433,46116528.0,3.52,-2.01,-0.08,1.06
2024-06-28,600410,3.92,3.86,3.98,3.84,113765,44637823.0,3.59,-1.03,-0.04,1.04
2024-07-01,600410,3.87,3.87,3.89,3.77,86920,33379826.0,3.11,0.26,0.01,0.79
2024-07-02,600410,3.91,4.01,4.14,3.89,183648,74378179.0,6.46,3.62,0.14,1.67
2024-07-03,600410,3.99,3.95,4.05,3.92,116847,46540566.0,3.24,-1.5,-0.06,1.07
2024-07-04,600410,3.93,3.8,3.99,3.79,112434,43567806.0,5.06,-3.8,-0.15,1.03
2024-07-05,600410,3.77,3.89,3.92,3.73,112749,43681951.0,5.0,2.37,0.09,1.03
2024-07-08,600410,3.88,3.72,3.89,3.7,118557,44874547.0,4.88,-4.37,-0.17,1.08
2024-07-09,600410,3.72,3.79,3.81,3.64,137870,51611998.0,4.57,1.88,0.07,1.26
2024-07-10,600410,3.72,3.66,3.74,3.62,148927,54846049.0,3.17,-3.43,-0.13,1.36
2024-07-11,600410,3.73,3.81,3.82,3.72,153458,58180174.0,2.73,4.1,0.15,1.4
2024-07-12,600410,3.87,3.76,3.87,3.75,95472,36242997.0,3.15,-1.31,-0.05,0.87
2024-07-15,600410,3.75,3.67,3.75,3.65,97623,36061892.0,2.66,-2.39,-0.09,0.89
2024-07-16,600410,3.66,3.74,3.75,3.64,86624,32132529.0,3.0,1.91,0.07,0.79
2024-07-17,600410,3.73,3.67,3.77,3.66,75078,27870465.0,2.94,-1.87,-0.07,0.68
2024-07-18,600410,3.65,3.6,3.65,3.52,125342,44867219.0,3.54,-1.91,-0.07,1.14
2024-07-19,600410,3.6,3.65,3.68,3.56,81228,29647909.0,3.33,1.39,0.05,0.74
2024-07-22,600410,3.66,3.77,3.8,3.66,139473,52490343.0,3.84,3.29,0.12,1.27
2024-07-23,600410,3.75,3.7,3.79,3.69,86672,32576599.0,2.65,-1.86,-0.07,0.79
2024-07-24,600410,3.71,3.61,3.71,3.6,94814,34671359.0,2.97,-2.43,-0.09,0.86
2024-07-25,600410,3.6,3.62,3.67,3.55,77897,28204037.0,3.32,0.28,0.01,0.71
2024-07-26,600410,3.68,3.71,3.73,3.63,80717,29913142.0,2.76,2.49,0.09,0.74
2024-07-29,600410,3.72,3.74,3.76,3.66,82996,30994152.0,2.7,0.81,0.03,0.76
2024-07-30,600410,3.73,3.83,3.97,3.7,218960,84317475.0,7.22,2.41,0.09,2.0
2024-07-31,600410,3.78,3.96,3.97,3.78,200037,78390772.0,4.96,3.39,0.13,1.82
2024-08-01,600410,3.95,3.96,4.0,3.93,135581,53883067.0,1.77,0.0,0.0,1.24
2024-08-02,600410,3.96,3.88,3.98,3.88,89084,35111784.0,2.53,-2.02,-0.08,0.81
2024-08-05,600410,3.88,3.78,3.91,3.75,125138,48024465.0,4.12,-2.58,-0.1,1.14
2024-08-06,600410,3.82,3.86,3.88,3.78,112046,42988856.0,2.65,2.12,0.08,1.02
2024-08-07,600410,3.87,3.85,3.91,3.84,66020,25656311.0,1.81,-0.26,-0.01,0.6
2024-08-08,600410,3.84,3.83,3.86,3.77,85824,32777829.0,2.34,-0.52,-0.02,0.78
2024-08-09,600410,3.87,3.76,3.88,3.75,71753,27368072.0,3.39,-1.83,-0.07,0.65
2024-08-12,600410,3.76,3.69,3.76,3.67,91983,34150790.0,2.39,-1.86,-0.07,0.84
2024-08-13,600410,3.73,3.71,3.73,3.65,65836,24325986.0,2.17,0.54,0.02,0.6
2024-08-14,600410,3.71,3.71,3.82,3.67,118504,44265862.0,4.04,0.0,0.0,1.08
2024-08-15,600410,3.72,3.82,3.85,3.67,164613,62584071.0,4.85,2.96,0.11,1.5
2024-08-16,600410,3.82,3.79,3.87,3.77,138152,52729459.0,2.62,-0.79,-0.03,1.26
2024-08-19,600410,3.77,3.83,3.85,3.76,119070,45645817.0,2.37,1.06,0.04,1.09
2024-08-20,600410,3.85,3.71,3.85,3.69,104246,39171393.0,4.18,-3.13,-0.12,0.95
2024-08-21,600410,3.71,3.68,3.77,3.67,84852,31654975.0,2.7,-0.81,-0.03,0.77
2024-08-22,600410,3.67,3.57,3.75,3.57,125967,45894746.0,4.89,-2.99,-0.11,1.15
2024-08-23,600410,3.57,3.6,3.66,3.56,125566,45531774.0,2.8,0.84,0.03,1.15
2024-08-26,600410,3.62,3.65,3.66,3.55,99096,36049171.0,3.06,1.39,0.05,0.9
2024-08-27,600410,3.63,3.5,3.67,3.49,122889,43750668.0,4.93,-4.11,-0.15,1.12
2024-08-28,600410,3.5,3.54,3.58,3.43,91452,32255730.0,4.29,1.14,0.04,0.83
2024-08-29,600410,3.51,3.59,3.6,3.48,93255,33227943.0,3.39,1.41,0.05,0.85
2024-08-30,600410,3.63,3.95,3.95,3.59,194185,75321274.0,10.03,10.03,0.36,1.77
2024-09-02,600410,4.19,3.98,4.19,3.95,740011,299873164.0,6.08,0.76,0.03,6.75
2024-09-03,600410,3.97,4.02,4.05,3.88,448534,178261785.0,4.27,1.01,0.04,4.09
2024-09-04,600410,3.99,3.94,4.02,3.93,240726,95561794.0,2.24,-1.99,-0.08,2.2
2024-09-05,600410,3.97,4.0,4.03,3.93,231969,92638236.0,2.54,1.52,0.06,2.12
2024-09-06,600410,4.01,3.94,4.04,3.92,175344,70009136.0,3.0,-1.5,-0.06,1.6
2024-09-09,600410,3.98,3.92,3.99,3.9,147909,58455137.0,2.28,-0.51,-0.02,1.35
2024-09-10,600410,3.95,4.02,4.04,3.84,225305,89061771.0,5.1,2.55,0.1,2.05
2024-09-11,600410,4.01,4.08,4.09,3.98,292146,117912635.0,2.74,1.49,0.06,2.66
2024-09-12,600410,4.19,4.07,4.29,4.02,439203,179941049.0,6.62,-0.25,-0.01,4.01
2024-09-13,600410,4.03,3.99,4.09,3.97,264294,106584808.0,2.95,-1.97,-0.08,2.41
2024-09-18,600410,3.98,3.93,4.02,3.86,134855,53127318.0,4.01,-1.5,-0.06,1.23
2024-09-19,600410,3.96,4.04,4.06,3.92,160496,64433608.0,3.56,2.8,0.11,1.46
2024-09-20,600410,4.09,4.32,4.44,4.08,707834,301900878.0,8.91,6.93,0.28,6.46
2024-09-23,600410,4.32,4.45,4.53,4.26,727308,322529915.0,6.25,3.01,0.13,6.63
2024-09-24,600410,4.42,4.44,4.5,4.32,592111,261472246.0,4.04,-0.22,-0.01,5.4
2024-09-25,600410,4.48,4.44,4.61,4.42,567810,256059754.0,4.28,0.0,0.0,5.18
2024-09-26,600410,4.38,4.47,4.48,4.34,377160,167740993.0,3.15,0.68,0.03,3.44
2024-09-27,600410,4.55,4.63,4.73,4.52,379102,175208314.0,4.7,3.58,0.16,3.46
2024-09-30,600410,4.82,5.09,5.09,4.78,754417,377440909.0,6.7,9.94,0.46,6.88
2024-10-08,600410,5.6,5.6,5.6,5.25,851925,470935007.0,6.88,10.02,0.51,7.77
2024-10-09,600410,5.59,5.64,6.05,5.38,1039496,594921061.0,11.96,0.71,0.04,9.48
2024-10-10,600410,5.6,5.27,5.67,5.16,665988,358274993.0,9.04,-6.56,-0.37,6.07
2024-10-11,600410,5.19,5.04,5.25,4.99,419744,213997762.0,4.93,-4.36,-0.23,3.83
2024-10-14,600410,5.02,5.25,5.26,4.94,374255,191471128.0,6.35,4.17,0.21,3.41
2024-10-15,600410,5.21,5.17,5.42,5.13,374971,198877837.0,5.52,-1.52,-0.08,3.42
2024-10-16,600410,5.07,5.19,5.25,5.03,240284,124264409.0,4.26,0.39,0.02,2.19
2024-10-17,600410,5.25,5.25,5.42,5.22,418958,222783158.0,3.85,1.16,0.06,3.82
2024-10-18,600410,5.23,5.4,5.49,5.14,454118,242528715.0,6.67,2.86,0.15,4.14
2024-10-21,600410,5.4,5.53,5.61,5.4,464487,256804779.0,3.89,2.41,0.13,4.24
2024-10-22,600410,5.5,5.4,5.52,5.34,336282,182426197.0,3.25,-2.35,-0.13,3.07
2024-10-23,600410,5.4,5.6,5.94,5.35,802611,458662858.0,10.93,3.7,0.2,7.32
2024-10-24,600410,5.49,5.41,5.51,5.34,426467,230773134.0,3.04,-3.39,-0.19,3.89
2024-10-25,600410,5.42,5.56,5.77,5.41,512923,287465217.0,6.65,2.77,0.15,4.68
2024-10-28,600410,5.59,5.73,5.79,5.57,494698,281839563.0,3.96,3.06,0.17,4.51
2024-10-29,600410,5.83,5.7,5.96,5.7,550728,320637217.0,4.54,-0.52,-0.03,5.02
2024-10-30,600410,5.59,5.94,5.95,5.57,691782,400620881.0,6.67,4.21,0.24,6.31
2024-10-31,600410,5.98,5.89,5.98,5.75,601207,352864936.0,3.87,-0.84,-0.05,5.48
2024-11-01,600410,5.83,5.52,5.97,5.49,566930,322821834.0,8.15,-6.28,-0.37,5.17
2024-11-04,600410,5.51,5.59,5.61,5.43,285734,158178572.0,3.26,1.27,0.07,2.61
2024-11-05,600410,5.59,5.82,5.88,5.54,477418,275371244.0,6.08,4.11,0.23,4.35
2024-11-06,600410,5.83,5.83,5.92,5.76,404041,236605781.0,2.75,0.17,0.01,3.68
2024-11-07,600410,5.8,6.06,6.14,5.76,658054,392861358.0,6.52,3.95,0.23,6.0
2024-11-08,600410,6.07,6.15,6.24,6.03,607536,374102423.0,3.47,1.49,0.09,5.54
2024-11-11,600410,6.14,6.27,6.38,6.09,570816,357660706.0,4.72,1.95,0.12,5.21
2024-11-12,600410,6.26,6.03,6.28,5.97,521933,319370442.0,4.94,-3.83,-0.24,4.76
2024-11-13,600410,6.03,6.05,6.13,5.91,313076,188689147.0,3.65,0.33,0.02,2.86
2024-11-14,600410,6.02,5.82,6.03,5.81,288210,170343358.0,3.64,-3.8,-0.23,2.63
2024-11-15,600410,5.8,5.71,6.08,5.7,368175,217515669.0,6.53,-1.89,-0.11,3.36
2024-11-18,600410,5.74,5.39,5.78,5.38,380210,209023596.0,7.01,-5.6,-0.32,3.47
2024-11-19,600410,5.39,5.55,5.58,5.34,238698,130357093.0,4.45,2.97,0.16,2.18
2024-11-20,600410,5.51,5.71,5.79,5.51,228238,129440388.0,5.05,2.88,0.16,2.08
2024-11-21,600410,5.7,6.28,6.28,5.65,587244,360748242.0,11.03,9.98,0.57,5.36
2024-11-22,600410,6.73,6.91,6.91,6.43,2650111,1798323269.0,7.64,10.03,0.63,24.17
2024-11-25,600410,7.6,7.6,7.6,7.6,226082,172048052.0,0.0,9.99,0.69,2.06
2024-11-26,600410,8.36,8.36,8.36,7.89,3922029,3260873132.0,6.18,10.0,0.76,35.77
2024-11-27,600410,9.2,9.2,9.2,9.01,1568803,1444346969.0,2.27,10.05,0.84,14.31
2024-11-28,600410,10.12,10.12,10.12,10.12,128256,129923541.0,0.0,10.0,0.92,1.17
2024-11-29,600410,10.55,11.13,11.13,10.35,4361072,4810581722.0,7.71,9.98,1.01,39.77
2024-12-02,600410,11.81,12.24,12.24,11.64,1609280,1953562763.0,5.39,9.97,1.11,14.68
2024-12-03,600410,13.47,11.11,13.47,11.11,3422286,4372003504.0,19.28,-9.23,-1.13,31.21
2024-12-04,600410,12.19,11.24,12.19,10.2,6092318,7013171903.0,17.91,1.17,0.13,55.56
2024-12-05,600410,10.29,10.58,11.69,10.29,4830049,5280961013.0,12.46,-5.87,-0.66,44.05
2024-12-06,600410,10.54,9.64,11.08,9.61,4590763,4724833645.0,13.89,-8.88,-0.94,41.87
2024-12-09,600410,9.24,9.17,9.85,8.91,3687883,3404371903.0,9.75,-4.88,-0.47,33.63
2024-12-10,600410,9.18,9.07,9.33,8.99,2718728,2493763024.0,3.71,-1.09,-0.1,24.79
2024-12-11,600410,9.01,8.94,9.08,8.81,2036030,1818469705.0,2.98,-1.43,-0.13,18.57
2024-12-12,600410,8.89,9.15,9.19,8.82,2236604,2019134675.0,4.14,2.35,0.21,20.4
2024-12-13,600410,9.09,9.25,9.56,9.02,2661652,2477790814.0,5.9,1.09,0.1,24.27
2024-12-16,600410,9.32,8.59,9.36,8.46,2161591,1911451097.0,9.73,-7.14,-0.66,19.71
2024-12-17,600410,8.6,8.07,8.65,8.03,1827989,1513231306.0,7.22,-6.05,-0.52,16.67
2024-12-18,600410,8.08,8.23,8.33,7.95,1354993,1108376147.0,4.71,1.98,0.16,12.36
2024-12-19,600410,8.15,8.51,8.64,8.04,2070973,1732201363.0,7.29,3.4,0.28,18.89
2024-12-20,600410,8.39,8.32,8.43,8.22,1528117,1273214277.0,2.47,-2.23,-0.19,13.94
2024-12-23,600410,8.44,7.73,8.46,7.71,1447895,1158054448.0,9.01,-7.09,-0.59,13.2
2024-12-24,600410,7.85,7.86,7.93,7.62,1042286,812977897.0,4.01,1.68,0.13,9.51
2024-12-25,600410,7.86,7.49,7.87,7.39,1056966,799089489.0,6.11,-4.71,-0.37,9.64
2024-12-26,600410,7.5,7.49,7.66,7.48,802230,608537560.0,2.4,0.0,0.0,7.32
2024-12-27,600410,7.49,7.55,7.76,7.45,817769,624259049.0,4.14,0.8,0.06,7.46
2024-12-30,600410,7.54,7.47,7.61,7.34,556622,416201130.0,3.58,-1.06,-0.08,5.08
2024-12-31,600410,7.58,7.23,7.62,7.2,837000,618262039.0,5.62,-3.21,-0.24,7.63
2025-01-02,600410,7.23,7.09,7.34,6.98,797689,571978581.0,4.98,-1.94,-0.14,7.27
2025-01-03,600410,7.1,6.57,7.13,6.53,1072849,726021682.0,8.46,-7.33,-0.52,9.78
2025-01-06,600410,6.57,6.45,6.62,6.34,684102,442197594.0,4.26,-1.83,-0.12,6.24
2025-01-07,600410,6.49,6.73,6.74,6.45,855919,566935787.0,4.5,4.34,0.28,7.81
2025-01-08,600410,6.69,6.89,7.05,6.52,1400986,953294611.0,7.88,2.38,0.16,12.78
2025-01-09,600410,6.88,7.58,7.58,6.85,2582122,1898855510.0,10.6,10.01,0.69,23.55
2025-01-10,600410,7.49,7.28,8.04,7.27,2968545,2265283513.0,10.16,-3.96,-0.3,27.07
2025-01-13,600410,6.98,6.74,7.14,6.65,1867856,1280344146.0,6.73,-7.42,-0.54,17.03
2025-01-14,600410,6.82,7.42,7.42,6.76,1493083,1071206285.0,9.79,10.09,0.68,13.62
2025-01-15,600410,7.6,7.66,7.9,7.52,2595793,1990189126.0,5.12,3.23,0.24,23.67
2025-01-16,600410,7.68,7.75,7.87,7.4,2241232,1717188950.0,6.14,1.17,0.09,20.44
2025-01-17,600410,7.75,7.47,7.75,7.44,1294835,979098745.0,4.0,-3.61,-0.28,11.81
2025-01-20,600410,7.52,7.42,7.57,7.35,887766,661424327.0,2.95,-0.67,-0.05,8.1
2025-01-21,600410,7.47,7.21,7.51,7.1,967932,700201350.0,5.53,-2.83,-0.21,8.83
2025-01-22,600410,7.48,7.93,7.93,7.39,1752195,1346120770.0,7.49,9.99,0.72,15.98
2025-01-23,600410,8.39,8.0,8.57,7.97,3393733,2807154649.0,7.57,0.88,0.07,30.95
2025-01-24,600410,7.89,8.8,8.8,7.73,2981485,2479088270.0,13.38,10.0,0.8,27.19
2025-01-27,600410,9.02,8.99,9.48,8.57,3396590,3052349026.0,10.34,2.16,0.19,30.98
2025-02-05,600410,9.21,9.24,9.71,9.12,2762471,2586907929.0,6.56,2.78,0.25,25.19
2025-02-06,600410,9.16,9.01,9.22,8.61,2801156,2492859805.0,6.6,-2.49,-0.23,25.55
2025-02-07,600410,8.87,9.57,9.91,8.82,3819014,3640214244.0,12.1,6.22,0.56,34.83
2025-02-10,600410,9.77,10.02,10.33,9.58,3394661,3362260465.0,7.84,4.7,0.45,30.96
2025-02-11,600410,9.69,9.55,9.96,9.49,2391398,2313469163.0,4.69,-4.69,-0.47,21.81
2025-02-12,600410,9.29,9.82,10.13,9.2,2481381,2407464496.0,9.74,2.83,0.27,22.63
2025-02-13,600410,9.67,9.33,9.68,9.32,1984522,1885195498.0,3.67,-4.99,-0.49,18.1
2025-02-14,600410,9.43,9.5,9.81,9.42,2088177,2016793808.0,4.18,1.82,0.17,19.04
2025-02-17,600410,9.68,9.79,10.32,9.52,2473860,2448256416.0,8.42,3.05,0.29,22.56
2025-02-18,600410,9.74,10.77,10.77,9.69,2660100,2815143079.0,11.03,10.01,0.98,24.26
2025-02-19,600410,10.96,10.87,11.19,10.29,4266533,4583251522.0,8.36,0.93,0.1,38.91
2025-02-20,600410,10.49,10.57,10.65,10.37,2317027,2432290191.0,2.58,-2.76,-0.3,21.13
2025-02-21,600410,10.69,10.58,10.86,10.3,2178960,2311779700.0,5.3,0.09,0.01,19.87
2025-02-24,600410,10.67,10.59,11.23,10.39,2062056,2225176590.0,7.94,0.09,0.01,18.81
2025-02-25,600410,10.22,10.45,10.87,9.82,2051593,2111410189.0,9.92,-1.32,-0.14,18.71
2025-02-26,600410,10.46,10.14,10.46,10.05,1422452,1448091797.0,3.92,-2.97,-0.31,12.97
2025-02-27,600410,10.11,9.61,10.22,9.49,1457111,1429366897.0,7.2,-5.23,-0.53,13.29
2025-02-28,600410,9.51,8.95,9.51,8.85,1308184,1197728885.0,6.87,-6.87,-0.66,11.93
2025-03-03,600410,8.89,8.86,9.06,8.65,889330,790607174.0,4.58,-1.01,-0.09,8.11
2025-03-04,600410,8.74,9.06,9.12,8.69,784624,707049851.0,4.85,2.26,0.2,7.16
2025-03-05,600410,9.07,9.39,9.43,9.03,1069951,991646592.0,4.42,3.64,0.33,9.76
2025-03-06,600410,9.47,9.6,9.85,9.39,1288181,1240458411.0,4.9,2.24,0.21,11.75
2025-03-07,600410,9.65,9.77,10.55,9.63,2004662,2016564033.0,9.58,1.77,0.17,18.28
2025-03-10,600410,9.59,9.56,9.86,9.44,952412,914069537.0,4.3,-2.15,-0.21,8.69
2025-03-11,600410,9.34,9.39,9.49,9.22,864716,808981688.0,2.82,-1.78,-0.17,7.89
2025-03-12,600410,9.43,9.58,9.71,9.4,1004817,965646014.0,3.3,2.02,0.19,9.16
2025-03-13,600410,9.54,9.1,9.54,9.04,849611,784485594.0,5.22,-5.01,-0.48,7.75
2025-03-14,600410,9.11,9.21,9.23,8.99,608931,557915571.0,2.64,1.21,0.11,5.55
2025-03-17,600410,9.24,9.16,9.29,9.09,540155,496872706.0,2.17,-0.54,-0.05,4.93
2025-03-18,600410,9.21,9.21,9.34,9.13,565016,521582515.0,2.29,0.55,0.05,5.15
2025-03-19,600410,9.16,9.68,9.98,9.06,1630553,1557848411.0,9.99,5.1,0.47,14.87
2025-03-20,600410,9.55,9.42,9.66,9.41,933129,889455401.0,2.58,-2.69,-0.26,8.51
2025-03-21,600410,9.34,9.01,9.34,9.01,726730,663182272.0,3.5,-4.35,-0.41,6.63
2025-03-24,600410,9.01,8.79,9.06,8.48,622689,545348257.0,6.44,-2.44,-0.22,5.68
2025-03-25,600410,8.79,8.83,9.12,8.54,616771,545108238.0,6.6,0.46,0.04,5.62
2025-03-26,600410,8.76,8.85,8.93,8.72,373486,330449989.0,2.38,0.23,0.02,3.41
2025-03-27,600410,8.86,8.91,9.09,8.64,506527,451097310.0,5.08,0.68,0.06,4.62
2025-03-28,600410,8.84,8.79,8.97,8.74,334521,295632337.0,2.58,-1.35,-0.12,3.05
2025-03-31,600410,8.67,8.44,8.68,8.27,475636,402496053.0,4.66,-3.98,-0.35,4.34
2025-04-01,600410,8.49,8.19,8.57,8.12,465847,388296241.0,5.33,-2.96,-0.25,4.25
2025-04-02,600410,8.19,8.19,8.27,8.09,302635,248126718.0,2.2,0.0,0.0,2.76
2025-04-03,600410,8.09,8.14,8.31,8.05,309240,253583323.0,3.17,-0.61,-0.05,2.82
2025-04-07,600410,7.54,7.33,7.59,7.33,229039,169594809.0,3.19,-9.95,-0.81,2.09
2025-04-08,600410,6.92,6.91,7.23,6.62,822021,567396395.0,8.32,-5.73,-0.42,7.5
2025-04-09,600410,6.79,7.21,7.27,6.29,826330,570552314.0,14.18,4.34,0.3,7.54
2025-04-10,600410,7.39,7.43,7.61,7.36,589182,441926141.0,3.47,3.05,0.22,5.37
2025-04-11,600410,7.34,7.56,7.67,7.31,485578,366526552.0,4.85,1.75,0.13,4.43
2025-04-14,600410,7.7,7.73,7.88,7.69,464175,360737775.0,2.51,2.25,0.17,4.23
2025-04-15,600410,7.74,7.74,7.82,7.64,375031,290418920.0,2.33,0.13,0.01,3.42
2025-04-16,600410,7.73,7.52,7.73,7.4,388534,294061506.0,4.26,-2.84,-0.22,3.54
2025-04-17,600410,7.47,7.56,7.72,7.45,306631,234313968.0,3.59,0.53,0.04,2.8
2025-04-18,600410,7.53,7.57,7.63,7.48,239216,180934770.0,1.98,0.13,0.01,2.18
2025-04-21,600410,7.56,7.88,7.94,7.5,502092,392325372.0,5.81,4.1,0.31,4.58
2025-04-22,600410,7.89,7.78,7.94,7.75,356128,278907162.0,2.41,-1.27,-0.1,3.25
2025-04-23,600410,7.84,7.83,7.97,7.8,377582,297315847.0,2.19,0.64,0.05,3.44
2025-04-24,600410,7.84,7.88,8.04,7.73,709000,559240660.0,3.96,0.64,0.05,6.47
2025-04-25,600410,7.94,7.96,8.02,7.84,497447,395194335.0,2.28,1.02,0.08,4.54
2025-04-28,600410,8.27,8.47,8.71,8.26,1423498,1208895756.0,5.65,6.41,0.51,12.98
2025-04-29,600410,8.29,8.51,9.05,8.29,1214830,1051588148.0,8.97,0.47,0.04,11.08
2025-04-30,600410,8.51,9.08,9.36,8.35,1821890,1644036942.0,11.87,6.7,0.57,16.62
2025-05-06,600410,9.99,9.99,9.99,9.78,1366918,1365925831.0,2.31,10.02,0.91,12.47
2025-05-07,600410,10.99,10.99,10.99,10.79,1122754,1234300048.0,2.0,10.01,1.0,10.24
2025-05-08,600410,11.27,10.7,11.97,10.61,4950389,5534133170.0,12.37,-2.64,-0.29,45.15
2025-05-09,600410,10.78,9.97,11.07,9.97,3526471,3693906577.0,10.28,-6.82,-0.73,32.16
2025-05-12,600410,9.98,10.01,10.17,9.8,2443632,2436838363.0,3.71,0.4,0.04,22.29
2025-05-13,600410,10.05,9.7,10.09,9.67,1870421,1838501304.0,4.2,-3.1,-0.31,17.06
2025-05-14,600410,9.71,10.67,10.67,9.67,1915279,1988258911.0,10.31,10.0,0.97,17.47
2025-05-15,600410,10.69,10.29,10.79,10.18,2727776,2852447843.0,5.72,-3.56,-0.38,24.88
2025-05-16,600410,10.18,10.78,10.93,10.18,3147462,3335586762.0,7.29,4.76,0.49,28.7
2025-05-19,600410,10.62,10.69,11.04,10.56,2150422,2315310740.0,4.45,-0.83,-0.09,19.61
2025-05-20,600410,10.53,10.14,10.64,10.11,2071618,2122696992.0,4.96,-5.14,-0.55,18.89
2025-05-21,600410,10.15,9.94,10.18,9.86,1254357,1250382921.0,3.16,-1.97,-0.2,11.44
2025-05-22,600410,9.85,10.01,10.22,9.81,1448923,1459529712.0,4.12,0.7,0.07,13.21
2025-05-23,600410,9.91,9.81,10.28,9.73,1435213,1428371937.0,5.49,-2.0,-0.2,13.09
2025-05-26,600410,9.74,9.89,9.94,9.67,977466,959195358.0,2.75,0.82,0.08,8.91
2025-05-27,600410,9.84,9.59,9.84,9.5,1100703,1055968346.0,3.44,-3.03,-0.3,10.04
2025-05-28,600410,9.57,9.44,9.63,9.39,765960,726571263.0,2.5,-1.56,-0.15,6.99
2025-05-29,600410,9.44,9.58,9.63,9.44,772058,739404417.0,2.01,1.48,0.14,7.04
2025-05-30,600410,9.51,9.32,9.53,9.31,713528,669546272.0,2.3,-2.71,-0.26,6.51
2025-06-03,600410,9.19,9.27,9.44,9.19,495540,462647792.0,2.68,-0.54,-0.05,4.52
2025-06-04,600410,9.27,9.4,9.48,9.25,633206,594289916.0,2.48,1.4,0.13,5.77
2025-06-05,600410,9.4,9.62,9.73,9.29,1261957,1203443106.0,4.68,2.34,0.22,11.51
2025-06-06,600410,9.58,9.46,9.58,9.39,723469,685108867.0,1.98,-1.66,-0.16,6.6
2025-06-09,600410,9.48,9.59,9.69,9.44,782279,748201617.0,2.64,1.37,0.13,7.13
2025-06-10,600410,9.61,9.28,9.64,9.15,960303,896825236.0,5.11,-3.23,-0.31,8.76
2025-06-11,600410,9.2,9.28,9.39,9.2,471106,438828693.0,2.05,0.0,0.0,4.3
2025-06-12,600410,9.23,9.21,9.31,9.17,446948,413602602.0,1.51,-0.75,-0.07,4.08
2025-06-13,600410,9.17,8.99,9.19,8.95,580340,525067041.0,2.61,-2.39,-0.22,5.29
2025-06-16,600410,8.9,9.13,9.16,8.9,406512,370035263.0,2.89,1.56,0.14,3.71
2025-06-17,600410,9.13,9.1,9.18,9.06,349693,319161450.0,1.31,-0.33,-0.03,3.19
2025-06-18,600410,9.09,9.16,9.23,9.01,532826,486983895.0,2.42,0.66,0.06,4.86
2025-06-19,600410,9.14,8.96,9.26,8.92,586913,533678977.0,3.71,-2.18,-0.2,5.35
2025-06-20,600410,8.97,8.72,8.99,8.69,520995,458512669.0,3.35,-2.68,-0.24,4.75
2025-06-23,600410,8.61,8.92,8.92,8.59,455973,403125035.0,3.78,2.29,0.2,4.16
2025-06-24,600410,8.91,9.22,9.24,8.87,639782,585615871.0,4.15,3.36,0.3,5.83
2025-06-25,600410,9.24,9.48,9.5,9.16,1033449,969994562.0,3.69,2.82,0.26,9.43
2025-06-26,600410,9.4,9.51,9.67,9.39,1016623,970626822.0,2.95,0.32,0.03,9.27
2025-06-27,600410,9.49,9.51,9.6,9.42,598740,571002081.0,1.89,0.0,0.0,5.46
2025-06-30,600410,9.51,9.58,9.65,9.5,635969,608378696.0,1.58,0.74,0.07,5.8
2025-07-01,600410,9.61,9.55,9.63,9.45,559535,534170161.0,1.88,-0.31,-0.03,5.1
2025-07-02,600410,9.5,9.34,9.5,9.28,486855,456433623.0,2.3,-2.2,-0.21,4.44
2025-07-03,600410,9.34,9.48,9.56,9.33,500485,474319839.0,2.46,1.5,0.14,4.56
2025-07-04,600410,9.44,9.42,9.75,9.39,679380,646105939.0,3.8,-0.63,-0.06,6.2
2025-07-07,600410,9.35,9.71,9.92,9.31,1081228,1041317270.0,6.48,3.08,0.29,9.86
